label_id	epithelial	neuron	gut	secretory	excretory	dormant	chaetae	gut_cilia	gut_epi
80.0	0.12666780520763815	0.19191059166300944	0.011550646986034068	0.031072864272299567	0.007617693476213207	0.005172901609081349	0.1805503289197564	0.20834474353266633	0.23711242433330154
83.0	0.08814694655459973	0.2623343277511183	0.01971627334517846	0.027976125044882345	0.004330269631729185	0.0010216275041672923	0.16009065642168688	0.2473116804906387	0.1890720932559992
84.0	0.10752734271523978	0.2207497661873506	0.05696044180405505	0.054651504938890504	0.008085758263052804	0.0002840757134729034	0.06053555831167233	0.21561451538828785	0.27559103667797813
85.0	0.15819580199131483	0.055840667915918046	0.046140340777487715	0.010791323772762615	0.005771993631871675	0.00046211160963926406	0.36441926309183864	0.2890813877286206	0.0692971094805467
87.0	0.20606099840361558	0.07458525316867273	0.07917165910350592	0.05518854016655283	0.06096089074438891	0.00014797624704457677	0.12571961536667983	0.23262777481474767	0.16553729198479192
144.0	0.04617586719862109	0.2527620623058948	0.03634014578178594	0.07585084092223136	0.009648455062409227	0.0012244304950338237	0.09654609928943361	0.21862685498281165	0.2628252439617785
145.0	0.03921716224320096	0.28578945102518377	0.005589910572564059	0.13143121192559568	0.011781628019230817	0.019103551051454296	0.06558738616004645	0.09861072269762129	0.34288897630510284
149.0	0.09361872012339699	0.08012994255966376	0.028170003832178814	0.1564134385133223	0.08252674712380136	0.007265993403233099	0.235011725012426	0.1693794503394894	0.14748397909248837
150.0	0.2957304263150549	0.0053310662561503385	0.03458996432282125	0.11249227775831647	0.2101240766333411	0.0016470837979786536	0.10470420786070798	0.10233684128255591	0.13304405577307346
153.0	0.11300949028306856	0.020332152049931402	0.001157461584722022	0.06736398198754685	0.021382423150457734	0.265547513814741	0.22945271068787404	0.07391936465954407	0.2078349017821141
154.0	0.005295783748323107	0.1852636546451916	5.4903215507386275e-05	0.03330837210932216	0.0004887336021791605	0.46054287404627436	0.1076701467231474	0.03371442264591306	0.17366110926414177
157.0	0.03987560785365553	0.2260645035548331	0.006709055759638291	0.18910917686812978	0.020310515347375668	0.020666397762994154	0.11386350156860346	0.12249403299491661	0.2609072082898534
158.0	0.13407192594479483	0.07304758549179376	0.2590110299678616	0.025807902250058332	0.011927812160678496	2.2160368556516718e-05	0.06561426165738604	0.2940427105637443	0.13645461159512612
160.0	0.26572467391726595	0.016389752843580557	0.011919905540947273	0.12571108349410356	0.09723251635761485	0.02246416846496727	0.1316779338452328	0.10120385227749014	0.22767611325879772
163.0	0.14803703857467393	0.07381447014090328	0.03351121701251688	0.04040954350539485	0.021320828567520152	0.002031565785559531	0.2596449436876347	0.26042377234184433	0.1608066203839523
166.0	0.044983377743668736	0.22387737748971434	0.044206357210872266	0.16436291583201196	0.02684628340033656	0.000875565695631612	0.07869953716452653	0.19965893256256828	0.21648965290066968
168.0	0.029691255813092305	0.19066947666664252	0.008089950892919175	0.10542067198060039	0.009314284402674157	0.013831144340675922	0.27948441080657777	0.20299283205379343	0.16050597304302427
169.0	0.15482241926603196	0.04256963548334557	0.00940456002286625	0.17325245837668077	0.19787367233646913	0.024904148807708637	0.1182886234689578	0.08692250211097888	0.19196198012696086
171.0	0.17101544640937988	0.11999042600234615	0.02708214494831703	0.10040709204689252	0.03258828196892427	0.004670682550992533	0.13981540603268416	0.1788431637711453	0.22558735626931814
173.0	0.005801445630109587	0.5213206542799698	0.008349308553927457	0.20157115855208083	0.0064888928754149745	0.0017865741240272375	0.015476570495366543	0.06620840684309205	0.17299698864601157
174.0	0.25305854366735786	0.06176100512931943	0.02269664155574206	0.06431333137942964	0.023334196151052602	0.0033356433954201776	0.10414423102128319	0.16423195190654555	0.3031244557938494
177.0	0.530369131071186	0.013142929028814173	0.016816871795364032	0.015970735110270386	0.03057597266534191	0.0026318906283731374	0.13650857626775836	0.10225461648747992	0.15172927694541208
178.0	0.2949182373882678	0.0707349875954473	0.015419621461365985	0.012774356468532796	0.004590276831347007	0.003674909270084551	0.16945784313903814	0.1987507398153557	0.2296790280305608
180.0	0.36302663601956037	0.018573244210768048	0.017169506304496568	0.03768528929694615	0.02774943079229446	0.0037855290821976915	0.2592465021270583	0.16112973753273901	0.11163412463393954
182.0	0.03813488434283155	0.36905103972567044	0.019434808905608943	0.02686253359800753	0.0025790463595765957	0.0006694751381324133	0.13626805158653166	0.2375126619399162	0.1694874984037247
183.0	0.4090763150077332	0.030418721885776417	0.05559895895350884	0.007156880437632612	0.021641990847342002	0.00020491143546240981	0.15454960909276527	0.20440364396243568	0.11694896837734328
185.0	0.2919338010399794	0.047927148765297835	0.026345362754310733	0.011263588912286161	0.013280302690288072	0.0010565749941480677	0.26266290393254776	0.22547082727196271	0.12005948963917927
186.0	0.17017446437085174	0.09789032309398328	0.011157222865789804	0.06767679502931442	0.016078192975903363	0.006937401782330163	0.1903843715576385	0.19017605555945166	0.24952517276473693
187.0	0.18954992425920192	0.17569152162121437	0.03442357004721346	0.028661257215057745	0.017999356184243556	0.00043373614132310935	0.14046704056886275	0.24057400179054114	0.17219959217234196
189.0	0.14533728814897956	0.04300299724039184	0.19977795856175387	0.1739500833110516	0.06606628615703662	0.00012214879966162862	0.06431690170570963	0.19670238902900744	0.11072394704640784
190.0	0.012758362379840165	0.04093302754534781	5.578923622959657e-05	0.024005447596292143	0.001963306437680123	0.5870135963240353	0.2463245112353868	0.02505521711010414	0.06189074213508402
194.0	0.4876061256484177	0.007541930400715655	0.026307310731219998	0.03903941522102835	0.07357500279421951	0.001368200959181154	0.13622886132615683	0.10816954764484742	0.12016360527421345
196.0	0.1647428474603619	0.04900487677125379	0.1098555966033372	0.09035997256599598	0.05086577160018113	0.0007538532518946063	0.12434334225325104	0.2344517634211896	0.17562197607253482
200.0	0.03539748898668761	0.029720042335544924	0.00011951599962427947	0.009070618646688348	0.001545373136546523	0.47743689142886314	0.26261421559957043	0.05145067774036878	0.132645176126106
202.0	0.013099084286900884	0.35311609181330866	0.0009375635697258934	0.13448742350076423	0.005400876193483734	0.10461203518841906	0.06236858496495997	0.05849314581685641	0.26748519466558107
204.0	0.2253491082830017	0.03944433166145135	0.01403104352317274	0.02989694431232859	0.012271737783298889	0.00569029176556766	0.2501532017262546	0.19617927818352407	0.2269840627614005
205.0	0.16121809535079643	0.1048446284129912	0.04869364820904578	0.07684089172787298	0.05951425366746331	0.0016170135230951465	0.1224070867135506	0.20260828758258478	0.2222560948125998
207.0	0.16888788571019447	0.05037419492154561	0.11643820869497117	0.08719677871932198	0.04447374124155071	0.00040536866998973516	0.13451544643769178	0.2710977455762758	0.12661063002845868
208.0	0.09818431323586878	0.1350326297046309	0.04064014380149062	0.045675625151902766	0.010762004973626787	0.0021210752626243433	0.2600501058251563	0.2724696632427852	0.1350644388019143
214.0	0.05889879311819777	0.10326228012721377	0.002927430805724091	0.050613330509836955	0.0062780175655095605	0.11330215511130261	0.3053184363656167	0.14859285732528102	0.21080669907131758
216.0	0.31258572017126973	0.0038291585669910115	0.04699840860059534	0.0984883282309635	0.3902307373550191	0.000518888844415662	0.039854477496302165	0.04748874730412902	0.06000553343031441
218.0	0.1191843991843063	0.06188414938593545	0.012799511144436214	0.08701079338038609	0.03618533278499309	0.019441887490459952	0.34489022214185416	0.16911760920609997	0.14948609528152879
221.0	0.002683559852623586	0.4413671194548386	0.00019955054383069594	0.10371146739727924	0.0015612014101082166	0.19856692120814765	0.018841087553628684	0.02411459920594433	0.20895449337359906
222.0	0.2934549949119847	0.024307978946831236	0.008782522594334216	0.05972197902643842	0.035692059407457434	0.01687283309116147	0.24514821796062214	0.13430379439028972	0.18171561967088073
223.0	0.3898490203825156	0.004453892489457151	0.016430589390955055	0.09564319583482894	0.3283519792496992	0.0027856392764269	0.051349373507551706	0.03603051672820151	0.07510579314036374
225.0	0.04117727928221852	0.2562790468770906	0.1701057516536437	0.03894540334817691	0.007260004870055172	1.7737682571795824e-05	0.06566499494911784	0.3039197839230658	0.11662999741405977
226.0	0.1296471072007917	0.11315654323686633	0.010409600217452844	0.05383105082930628	0.010083565430730324	0.015760311855723817	0.18775372892461714	0.18665237430856926	0.2927057179959423
227.0	0.16020366414844409	0.08552565407064365	0.053595037761705586	0.10892354275029115	0.05646860351232083	0.0004589211327195683	0.1229859585244679	0.2036328633326736	0.2082057547667337
229.0	0.19079721477013814	0.027520293754613203	0.1401175448456397	0.21146718254379046	0.15315413449510276	2.4478263178089803e-05	0.014623999417908245	0.10458992035045671	0.15770523155917285
230.0	0.020151674796768815	0.3458084842013293	0.03338676738267606	0.2458320995048957	0.013476620471565691	0.000510633599177957	0.007914479818888404	0.06419962970535376	0.26871961051934434
231.0	0.012580853838866337	0.4807542878920053	0.0026926758406344425	0.11225325885953238	0.0025895218011667714	0.005969824563527378	0.021537925537650403	0.06535569246993417	0.2962659591966827
232.0	0.16707000138540198	0.08390797512901822	0.11027237413575099	0.0606426384762814	0.023371792056630872	0.0003701536246585354	0.17647116149873382	0.2514843144352164	0.12640958925830778
233.0	0.09945839097240149	0.10254741951811948	0.20489181573642756	0.17261103844011655	0.0730644512463174	8.489154816397458e-05	0.05099440744367894	0.1928909347835476	0.10345665031122703
234.0	0.20434283700611874	0.06659360092613481	0.03005318831998103	0.16657871465085294	0.04668640885830855	0.0015704234788003046	0.040565162230532796	0.10840302999703269	0.33520663453223815
235.0	0.20325402562528166	0.03705202201077644	0.11759350092259147	0.10452433578609097	0.0669062935058738	0.0002933634355474621	0.08427611611905603	0.20707542211055643	0.1790249204842256
238.0	0.191317427123398	0.020615134322820895	0.20670873183891872	0.0375081847657436	0.03386384724631851	6.610482531426832e-05	0.15727067184378163	0.275583262946202	0.07706663508750244
240.0	0.27269806399644453	0.054922046613065406	0.05105077886103712	0.04070867791197808	0.03931984610378793	0.0008924411319999261	0.17412830614524902	0.2172287899530982	0.1490510492833399
242.0	0.20995159306149583	0.06394308079187128	0.2052101515128884	0.030594793965683032	0.020618093166826935	7.673636134204646e-05	0.08902263611388998	0.25047331883718776	0.13010959618881474
243.0	0.01980771816141122	0.4523273262214535	0.00786650164666758	0.04846003643443323	0.002129357901250299	0.007654553285331267	0.12517630664068566	0.16088651115753394	0.17569168855123332
246.0	0.29582367953012323	0.003149483212847998	0.2808340021330026	0.04301027069436327	0.13480425981251687	1.0297345452982312e-05	0.06139687408083494	0.13960213105960675	0.0413690021312515
248.0	0.2763711394440084	0.0866227125495825	0.04468971664510904	0.036536847757022296	0.017280436991934607	0.0019804416409457005	0.10836498673922128	0.19024959829193455	0.23790411994024155
249.0	0.33836731239741336	0.03369955098955927	0.056827765442956535	0.04090646359484716	0.04449355742179077	0.0010948453478331717	0.1797609583111776	0.17731256668152443	0.12753697981289774
251.0	0.23452557254024284	0.04068487835562345	0.07653427619015052	0.0534615480730186	0.03184235327714865	0.00042703718316515536	0.14576547170465318	0.23859392847401237	0.17816493420198523
253.0	0.23809618570961014	0.030690484439937424	0.056384306867431094	0.02405092955172417	0.023318446282348568	0.0012214941446095423	0.2536101719989109	0.24982303232187675	0.12280494868355153
255.0	0.09418687508515754	0.13130276647454106	0.05686010935934345	0.027629964066379884	0.009473466771777952	0.00024835803268274134	0.22995954346629277	0.33395597274933103	0.11638294399449357
256.0	0.06662270431472937	0.273937163240311	0.006026155493956133	0.033956286612084045	0.00487241435861143	0.009722062785680545	0.22797553886724667	0.19146642895586588	0.18542124537151497
257.0	0.28630526018992325	0.003823821653559346	0.24951693233029665	0.06724653738061076	0.2237406071363632	1.1654073662798992e-05	0.026680840436054346	0.09408690272952726	0.04858744407000249
258.0	0.3040161425314554	0.03175855955589584	0.018384849354564126	0.05072407054104005	0.04638835833578783	0.004231762371126317	0.15717012585481155	0.14854478280173358	0.23878134865358536
261.0	0.17048791023714982	0.05092560430600228	0.18242504563639342	0.014238050651711529	0.007438009004645664	8.959578664505994e-05	0.19780109224863307	0.2994195639486029	0.07717512818021631
267.0	0.04292980099560767	0.32355419243647926	0.024625464198475583	0.03201870381618383	0.0027003971905671525	0.0012315021800570441	0.12322232003470318	0.24459909886322526	0.205118520284701
268.0	0.012280179355976716	0.4803751045495222	0.007449626118378361	0.10701066147200557	0.003134362304539978	0.0012865847633974563	0.025337058749913443	0.10010180096051714	0.2630246217257493
269.0	0.024339989694060808	0.340004164871688	0.0017591300142907266	0.04840089939511333	0.0025977483638877554	0.09621344581008763	0.17808433796912876	0.11576353757444335	0.19283674630729974
270.0	0.0030320466809037995	0.5188358462259574	0.00047323707959362975	0.10176272140195397	0.0027458946578826854	0.13159098767723135	0.04600440319297252	0.041393639651746604	0.15416122343175812
271.0	0.008737945339481178	0.3888862188145192	0.0012410385672609386	0.23558860947068455	0.011316228576768566	0.0326102368612329	0.03582146293550642	0.05369808653680366	0.23210017289774282
272.0	0.18202721731568464	0.06052491130580606	0.03211176098306488	0.022308797141521987	0.008665709190419308	0.0018983726935983512	0.2453896476657022	0.2734759314635071	0.17359765224069548
276.0	0.08584569704841492	0.16166406441765996	0.08426319979982053	0.05463666937675843	0.013253421007838604	0.00039755366712170996	0.1900994905440353	0.31020721269676127	0.09963269144158941
277.0	0.05926136524568381	0.2330923158837918	0.01910527655059047	0.12644350605891613	0.026280342878521917	0.0037066275814861076	0.12798658894401815	0.1871396143178715	0.21698436253912012
278.0	0.00912858524920893	0.3092269034880351	0.00031004228033955713	0.07458453500885165	0.002108979463309545	0.219909963911787	0.05351219837911299	0.04402176359091249	0.28719702862844276
279.0	0.23927628350881724	0.03604570951852855	0.1356445621263131	0.0467603110573328	0.028008125469627578	0.0002954878705160834	0.11066905536819296	0.23654669340277862	0.16675377167789318
280.0	0.054887526781152815	0.2330477323378132	0.0026268497353124534	0.10558600601980549	0.01834473830639947	0.04575891182726897	0.19761462874911356	0.10901033337561979	0.23312327286751441
283.0	0.13442750776570858	0.08963983982086741	0.13902807353458965	0.07032252697637248	0.017324102059369524	0.00010909755632670804	0.045680375409765286	0.25276422646943064	0.25070425040756966
289.0	0.00489451149856831	0.5157375641408196	0.004054241861759688	0.04309026949745611	0.0005664396658270496	0.008403618249721216	0.10971590779340641	0.1703312021318348	0.1432062451606068
290.0	0.017913498531607064	0.269778493301289	0.0066874838188994545	0.22129755205356094	0.014341681489878544	0.013492668704129665	0.09644455284162963	0.11599428598756747	0.24404978327143823
291.0	0.015325923465331032	0.4933916056858617	0.0046201659943657615	0.05936448239466362	0.001789392686803333	0.004309865855260863	0.03342042938758727	0.10715406722195749	0.28062406730816886
293.0	0.004753210435418168	0.46199658326332993	0.00044556108096361176	0.11929742817653285	0.00160238299627319	0.08436427514769414	0.0370669158726349	0.05232397649908527	0.23814966652806802
294.0	0.0023998687004716814	0.2101163519679851	8.336089035636253e-05	0.22049611194527965	0.0028508858964042096	0.3387562491147302	0.013650121618902628	0.013034428427419496	0.19861262143845065
295.0	0.003922094328774252	0.47516767719741304	0.0005124898324999191	0.09053003762148443	0.000892615185558481	0.09799739509812859	0.03131368262762435	0.053172375740526835	0.24649163236799004
296.0	0.15658101747900977	0.08866596235412337	0.004792473488203258	0.03241653653733619	0.005266662076808979	0.06292355762448879	0.24527251845746514	0.16397706497513223	0.24010420700743218
298.0	0.5049057091056177	0.0037733608155145044	0.02945877202350463	0.02399222022997737	0.07385079249907185	0.0024950651680241426	0.17704893192786553	0.09666191428073548	0.08781323394968873
300.0	0.08633059542469015	0.193486673061273	0.03798099982826794	0.046825070716243256	0.01437033683406544	0.0021895408663359876	0.19357482503242565	0.2631094738988041	0.16213248433789443
309.0	0.002120952306141574	0.41516294876375975	0.0002095254053785498	0.119736279461347	0.0005817371326719755	0.12737178862411958	0.01526507342476769	0.035481114316910936	0.28407058056490286
310.0	0.06049079286321641	0.09638939597341707	0.00475804115974689	0.13766416571270065	0.018894706931837636	0.06395154960118968	0.23223979240315182	0.14351338917845885	0.24209816617628097
311.0	0.11998278762380052	0.02239726717158699	0.006969847335915418	0.1897196952517844	0.0719638900857568	0.020910897808807064	0.22409869069654412	0.12221318235633152	0.22174374166947322
313.0	0.18644649977365454	0.059303077418432874	0.03931307396870798	0.06255605282677454	0.060428315173562994	0.003177953302257762	0.25542639901957176	0.20967631371129972	0.12367231480573784
314.0	0.023838208210550833	0.43792722757611835	0.05638248505459732	0.04240735044760967	0.003806863826936449	0.00014726957911187242	0.08253487288119436	0.23728796179902176	0.11566776062485942
317.0	0.25993259201256214	0.02595192837724998	0.02580256122575964	0.10616966478947013	0.11600375284276063	0.005854579758711016	0.07946697699685229	0.1092601777191836	0.27155776627745054
318.0	0.10732639133675913	0.17484355268154236	0.014406981825943578	0.12609001490067964	0.014488485711933983	0.002200573796486959	0.07134481582046232	0.13966875774538445	0.34963042618080753
319.0	0.07429445024602017	0.10972073154032001	0.08282790005178363	0.1395988202031853	0.021497009687159153	0.0008059244256137426	0.1773962125573947	0.2753177409322123	0.11854121035631114
320.0	0.14203896218227494	0.07789305732598731	0.05629288016763143	0.08358680914010407	0.024665204283594297	0.0016090258788259535	0.2709679037848899	0.2469000257860789	0.09604613145061314
321.0	0.008011496738944576	0.4659665653842626	0.0014520616466618323	0.1043717002471543	0.001751517325168033	0.019085577410704577	0.03168575233728803	0.0696297528048633	0.2980455761049527
322.0	0.007412965161507386	0.5577102862959272	0.005113295917338681	0.12791077476703058	0.002760601629889543	0.004203074980532623	0.027697055692030053	0.07707629836240724	0.1901156471933368
326.0	0.28332305023508214	0.03899491099372014	0.0934262553269601	0.033626209567122936	0.04068299080334006	0.0004188200030627383	0.15838406885927836	0.23289207044894644	0.11825162376248721
328.0	0.3099218562138176	0.02027123522399988	0.0817858856904427	0.01337038607553075	0.026025747059073324	0.0002608068765924256	0.20609748313600174	0.24573081872781777	0.09653578099672369
337.0	0.04367402859339046	0.3404170625944464	0.038741239806507254	0.030115475023778003	0.002339467817122454	0.0007472757898754462	0.11905799723898736	0.2552183812819292	0.16968907185396354
338.0	0.03944352923460822	0.1379782748918126	0.00821500164473877	0.010399665006103244	0.0012883400220709519	0.014683341026292589	0.4115475278856392	0.2641534330285826	0.11229088726015174
339.0	0.21020692856928072	0.05163848849162587	0.2104553692148521	0.0231183765296655	0.011094689118344487	3.701824771894096e-05	0.08206281347015444	0.2608083511343918	0.15057796522396621
343.0	0.07373780737897107	0.22285092565915415	0.07364298685529368	0.05511979335892245	0.00849957249309507	0.00010864790896856568	0.09223281491740837	0.2767462439048732	0.1970612075233135
345.0	0.30401399402579465	0.006579506273847404	0.19614614748993314	0.0823811861393336	0.1811794188027814	8.569662365797756e-06	0.04186817273616069	0.13137547319868675	0.05644753167109661
346.0	0.0536283587004416	0.27946227924501343	0.07020553241378573	0.06805441055285327	0.007258885922762482	0.00016127045455515952	0.07847890876765251	0.273669132399295	0.16908122154364072
347.0	0.060347804950208674	0.3301942103282431	0.031021591638038228	0.05534794045987641	0.005897369642726281	0.0009072118805245674	0.09266213186597268	0.21956959629474232	0.20405214293966778
348.0	0.02016646836967428	0.4418227116032392	0.008330058553009835	0.024060583087841456	0.0014464586016504854	0.004922070199256407	0.15506611520418098	0.20186258130219473	0.14232295307895262
349.0	0.26727629605083153	0.06153718829425185	0.06700305728125701	0.0034431038182464106	0.0020875049407675567	0.00015327199745507894	0.18492857876032578	0.260935817773389	0.15263518108347573
351.0	0.03441181036776375	0.3927974733816489	0.0056106681962145785	0.023843817563033883	0.0018600459301025955	0.008743031472908504	0.17723200533653358	0.1866007052435415	0.16890044250825276
353.0	0.10552900229876841	0.16557290661389898	0.03174862466546095	0.04718437763599672	0.011390624910571568	0.0006339569029700947	0.13735112254441822	0.24558475746139286	0.25500462696652215
354.0	0.03962928998163123	0.24758929046508024	0.18885401106512442	0.09297442016105303	0.012664514715356527	1.5700663084309356e-05	0.05520410071542144	0.27555978095052824	0.08750889128272049
355.0	0.17248235097520853	0.05072744852530516	0.19121193969615594	0.00815101587442515	0.00746065082273366	6.179942038846918e-05	0.20241503536305103	0.2910071682603946	0.07648259106233758
356.0	0.1534307172089404	0.13984567773127726	0.01259835437284389	0.022956497387992186	0.0057151732369227545	0.006353957629989894	0.2025346181265838	0.2081784302986305	0.2483865740068194
358.0	0.09262311636532451	0.09622961675173572	0.02850595204849934	0.009458657913867023	0.003767408428759687	0.0007094216065933534	0.38628936207680187	0.29940613738999056	0.08301032741842802
359.0	0.04100892064088108	0.377768759504049	0.017161265022951577	0.07626386749663032	0.007903946279194841	0.0013667261416136953	0.06647483787216693	0.16458563510477398	0.2474660419377386
360.0	0.020464294734622204	0.42949233974639106	0.0038427350833173898	0.04242337374295997	0.0020606861669498645	0.013503880032492319	0.15927409729047787	0.15504356239207262	0.1738950308107167
361.0	0.02132953627269454	0.4446616070040121	0.0030637386575238144	0.04848781026002103	0.0014478223467195993	0.008240863710784186	0.06688101789468526	0.1228727841812747	0.28301481967228476
362.0	0.01693958251807622	0.40302778923770655	0.005650435636328509	0.11273428998211885	0.005579762019787597	0.0067680930181332945	0.0933802972347053	0.13564299360947132	0.2202767567436722
364.0	0.08185215946087498	0.22114982957235738	0.018038574336568386	0.01119737607602078	0.0016699251200148742	0.0021675270231612076	0.28052843641316727	0.2655117331043392	0.11788443889349577
365.0	0.04973406169958892	0.3649188717804103	0.0074801476913112135	0.06328537128604468	0.011018303414001403	0.01071253528409169	0.16542735928171767	0.1497090303300674	0.1777143192327666
367.0	0.19284050019756555	0.07879369512966371	0.07255776942315224	0.038856724698847524	0.030398497649168795	0.0005789940986317617	0.168945514153829	0.25671409140142537	0.16031421324771616
372.0	0.041282971259764975	0.18009612860533608	0.02568084746274035	0.16146021223967508	0.017007783595572402	0.0026597444604378015	0.17316856598786576	0.23054996407791517	0.16809378231069236
374.0	0.08467664777879376	0.05206201707632129	0.008330153287598454	0.0463257149240333	0.016160751667996125	0.01761629436290208	0.4421932955926823	0.21378558851177015	0.11884953679790267
