label_id	epithelial	neuron	gut	muscle	secretory	excretory	dormant
54.0	0.291025302200692	0.21059904045289501	0.012833131368535075	0.3838423727853587	0.07327300200217973	0.019925499584029935	0.008501651606309488
55.0	0.27743659852947766	0.15877274302169497	0.10481084745638578	0.3376889590796904	0.0439770871386477	0.0670257693979105	0.010287995376193246
56.0	0.08362862779870474	0.31242685756119365	0.01434907133504036	0.14787100678044712	0.4020201304711908	0.026884315601428097	0.01281999045199535
57.0	0.1590126422303416	0.1355666776889651	0.09767129238323667	0.22941109599959367	0.24266950425496697	0.12446965309846945	0.01119913434442661
58.0	0.08073049306594049	0.08463123239949825	0.06398995191783327	0.3193829825775524	0.3818010821508908	0.06911932454187276	0.00034493334641214133
59.0	0.34017739364618216	0.0755887497837503	0.07434378862215697	0.16248730063085204	0.1364905896621621	0.1852633347712728	0.02564884288362382
63.0	0.3695990960228128	0.08954105401623336	0.10849588583163353	0.11862131534021313	0.18287656392266968	0.1210941148815518	0.009771969984885737
65.0	0.47901471039127963	0.1243701816669111	0.03536852077725297	0.11639654326659579	0.09263967182461731	0.07216364399669645	0.08004672807664667
68.0	0.1823025596161828	0.2630445648954863	0.040972002607680164	0.13630406945413065	0.33134225426450437	0.031112218603865253	0.01492233055815047
69.0	0.43991282170056195	0.07323595103842964	0.04353797243349368	0.2716942901890896	0.10689531880679333	0.059124565892232264	0.005599079939399371
77.0	0.4339476624076682	0.0067807918409584535	0.009607493175558604	0.014593469329313158	0.057630429481553315	0.2573200006597537	0.22012015310519456
78.0	0.5982249886736233	0.007051203535145631	0.13634218234983506	0.027413262075841348	0.03502389025018129	0.1845562543196171	0.0113882187957562
80.0	0.24923973372534802	0.33851711525455896	0.008149530657029343	0.32121430503639975	0.037261115196430494	0.009414363900884204	0.03620383622934912
83.0	0.2253705656564668	0.4069041932462667	0.016240996976086403	0.3056877259450944	0.03079318986212774	0.005070271451362892	0.009933056862595026
84.0	0.20909592008148067	0.34715239352747584	0.04515645523077505	0.2528415604901024	0.13118625517404325	0.010661093637949391	0.00390632185817324
85.0	0.4453675424913568	0.18931464185162766	0.07618440120292898	0.26178848642514413	0.009687796971234777	0.011455590083012984	0.00620154097469449
87.0	0.4799093910746553	0.11971761682343987	0.09246010795760162	0.20891316180987188	0.051356312079623365	0.045398657727582094	0.0022447525272259283
144.0	0.13497091147538898	0.4588377484541986	0.05291649335326516	0.18801970005287202	0.1280664583734847	0.020879690180426257	0.016308998110364282
145.0	0.08307349065075462	0.3990383684772104	0.007222443775601687	0.08520745453052145	0.2481557800850563	0.030597513095159606	0.14670494938569592
149.0	0.21530843127712712	0.1608862164920571	0.05966442391016905	0.20712620164976941	0.10266605484207536	0.19138060477290564	0.06296806705589635
150.0	0.5468791968770907	0.00792142670837053	0.05732987975191737	0.028466053264274104	0.09246999474907759	0.2501472514326338	0.01678619721663587
153.0	0.24924184393261475	0.03411920576745546	0.0016829196824198272	0.02398660305806572	0.05116073518372659	0.049477361373026496	0.5903313310026912
154.0	0.03593466041501512	0.26412800121482605	0.00018384695181289785	0.021444571098978397	0.027266660334737812	0.0037695235075611037	0.6472727364770687
157.0	0.09737561320452452	0.3309705892200664	0.009606314361936374	0.20551768816430344	0.16008676864749388	0.04935493181921262	0.14708809458246278
158.0	0.2805483779866168	0.13515345803187104	0.23118864827368113	0.2937536484909796	0.04716686502687667	0.01180700571135128	0.0003819964786233559
160.0	0.4397839940498464	0.023737663505787675	0.02196549190691883	0.02475773704558965	0.13110960202571567	0.2104182517109914	0.14822725975515036
163.0	0.5200357418725792	0.15624843906255348	0.0682196114713781	0.14984108784119857	0.03986804477558906	0.040222084753692953	0.02556499022300855
166.0	0.1300270142341612	0.33581406303085254	0.0763122776495043	0.1897444362447164	0.2000197491081118	0.055509953758766745	0.012572505973887158
168.0	0.14446435739373598	0.4011261421519325	0.020834582087880395	0.20342984208114379	0.06595380101739497	0.03204671622467874	0.1321445590432338
169.0	0.23714602817394273	0.06991321762424653	0.011994083061195385	0.12800371803726537	0.14226004619585442	0.2678994477461517	0.14278345916134366
171.0	0.29841859946184374	0.21470688064483695	0.030751474185190728	0.22834804947508064	0.1272910155252245	0.060557552227395714	0.03992642848042763
173.0	0.009531404154060372	0.5251968725944757	0.007950307991474276	0.22763956654331674	0.2028695724451248	0.012485307149481512	0.014326969122066557
174.0	0.5583671503274192	0.10576697926619454	0.029396335093901358	0.10295744059671447	0.12582096683172106	0.040472301933389555	0.037218825950659666
177.0	0.6953610412389672	0.03343286704505426	0.0156740754180861	0.17404059677597658	0.02710489557622645	0.030908450034935944	0.023478073910753367
178.0	0.5348562111589095	0.1850107429468439	0.012326944963884132	0.19178137191797998	0.03537241308056884	0.007323828902984013	0.033328487028829755
180.0	0.6263548262903459	0.051700425982070544	0.02170419318868666	0.18031422397960395	0.03471466374260704	0.052653133795806245	0.03255853302087981
182.0	0.1032504021630923	0.5116134161882664	0.01417634820671542	0.33372597533673704	0.027933971038112612	0.0029384403708909252	0.006361446696185203
183.0	0.628006655770069	0.09697275167738496	0.04807191113580214	0.18872888277186517	0.01838948872191549	0.016973829699972357	0.0028564802229908036
185.0	0.4676347729168354	0.12399762945966526	0.019333692174762294	0.3585930143546043	0.010493669307475835	0.011001274187829512	0.008945947598827268
186.0	0.45346441216634675	0.18469177070559317	0.014305481058303924	0.17361712296725815	0.07857623355078093	0.03075056918515358	0.0645944103665634
187.0	0.2674960503377133	0.24890708826755384	0.01577645097950487	0.4315895659679909	0.024115551541570846	0.00882298975442913	0.003292303151237029
189.0	0.22162229618713344	0.056321722241557105	0.2054968291434478	0.32031337156709727	0.11351882374142082	0.08136381025649553	0.0013631468628481922
190.0	0.08403188998043451	0.12131562083194396	0.0002632628811741567	0.0387224008865804	0.011993966228870959	0.019128613692331296	0.7245442454986647
194.0	0.728641883667411	0.015945848712223074	0.03972031329462471	0.06849387634495054	0.04115499680931072	0.09150183519047164	0.014541245981008196
196.0	0.370908469671262	0.09008358315672998	0.16509999112646787	0.1708553423776709	0.1044433923519593	0.08930242623577091	0.009306795080138926
200.0	0.22066750950950614	0.09676170618755983	0.0004911701128161507	0.02064568774903528	0.010271607626564452	0.0110914210744113	0.640070897740107
202.0	0.027526827162035274	0.3809910067704538	0.0010992636966981769	0.06060142908964536	0.13563040577009527	0.014076687622251777	0.3800743798888205
204.0	0.6314744343699586	0.11024039767605993	0.023521153793824093	0.08923897766447259	0.053704636639327	0.026650610944233957	0.06516978891212365
205.0	0.33052088974515353	0.183383270693171	0.06449468407721337	0.21769643796424532	0.10040849786629331	0.08580198737377838	0.017694232280144995
207.0	0.33925750189276227	0.0900834053707436	0.1449671611522854	0.2932170768210176	0.06346288062557721	0.06466935264945259	0.004342621488161305
208.0	0.28523086524816726	0.252356641617044	0.06699900731426423	0.32318758371875056	0.028538535969442707	0.02346014899621804	0.02022721713611308
214.0	0.22303263791396785	0.16954310085849247	0.00633683538314753	0.06237331959467737	0.03677358504675781	0.020811891649272957	0.48112862955368413
216.0	0.3279834171211613	0.007244601058944172	0.0640592461601655	0.0676091036230249	0.09880408932883784	0.4291319616952637	0.005167581012602438
218.0	0.3593678091749273	0.1308865400379937	0.02663782836896111	0.23483371774764134	0.041221557017890736	0.073269565169091	0.1337829824834949
221.0	0.003509942720006585	0.422165268774511	0.00013042687874052715	0.10490497836329135	0.09890124643929545	0.0037190768190946263	0.36666906000506044
222.0	0.5301614767524145	0.05279963992578555	0.009853702271771904	0.20201464054172683	0.04395329127444037	0.05681137228660657	0.10440587694725414
223.0	0.4353631875084068	0.00857185035267914	0.020652993422338846	0.1131910855037574	0.07697756214515891	0.32445616968460395	0.020787151383054984
225.0	0.09910483519418112	0.34689964281936897	0.12256980383401346	0.38783892051662905	0.03782915796783619	0.00550079093514461	0.0002568487328269169
226.0	0.38593702331675855	0.229121492049401	0.016559699599640952	0.10539889307970086	0.09587933000351562	0.025918610610410262	0.14118495134057268
227.0	0.3961190207107263	0.1599267192602298	0.07651391963842744	0.14015585581163714	0.1429630108082024	0.07735796315708596	0.006963510613691042
229.0	0.22881261192394392	0.03483961594873028	0.09505199224879908	0.17333890917918807	0.35609803580096383	0.11144630646959978	0.00041252842877499506
230.0	0.02142814649085812	0.28637364942697047	0.02845677026471019	0.14481381644275976	0.4880484767317181	0.025340467356818008	0.005538673286165288
231.0	0.02640979324351175	0.5905567591397128	0.0022386999109741145	0.11238871072659012	0.21294614529851535	0.00542491423149583	0.05003497744920003
232.0	0.29312293752243745	0.1716141013281194	0.14050355913539855	0.2918717481649863	0.0561112953932142	0.04251443437146719	0.0042619240843768166
233.0	0.12702442384546472	0.11444324950826752	0.17873527564171426	0.39658669154669624	0.11115442393277736	0.0711676271700222	0.0008883083550576032
234.0	0.34759071616860077	0.08213685902753573	0.03474367051495125	0.07903466511251918	0.35939910335064335	0.0781010348016989	0.01899395102405076
235.0	0.43476657322133877	0.055454431670424575	0.1533116629966968	0.1565199249895714	0.11080986676299373	0.08502316730651478	0.004114373052460103
238.0	0.46454371085798135	0.04024815111986564	0.29108349290550034	0.13250596983381324	0.030317317298931234	0.040237334674565584	0.0010640233093426592
240.0	0.4862669434647641	0.09793668386684398	0.05215025360000959	0.2843584064392772	0.03346446874510167	0.037573866203380345	0.008249377680623282
242.0	0.3207934438305768	0.09367367580233825	0.178533696121477	0.3572427863160869	0.02994688467421003	0.01892450743190509	0.0008850058234061895
243.0	0.056303665604432576	0.6010663102738243	0.01068430529564933	0.22236781393952004	0.04545589825155586	0.00594807560578603	0.05817393102923182
246.0	0.4185658243782482	0.007388142476038197	0.3327164476634905	0.07918252901488364	0.04107597466393281	0.12088550555854356	0.0001855762448630811
248.0	0.47656631799109195	0.1602775909363882	0.04886225709569251	0.17946541793445217	0.08378467094228588	0.03046237168221098	0.020581373417878277
249.0	0.5836446912359264	0.07246992548155685	0.09188376628992591	0.09827374419948319	0.057179285956396445	0.08391630114666263	0.012632285690048432
251.0	0.5245440839624664	0.09081665384542711	0.09967300680480279	0.15250498274462324	0.07894841176916756	0.047426303328483715	0.006086557545029134
253.0	0.6044347351285025	0.08390305220486365	0.10437156592861001	0.11057516206767387	0.0329435767963851	0.04849824053941681	0.01527366733454814
255.0	0.29982422114483126	0.2768277260660047	0.06472235495466759	0.3212835571842048	0.023160984816153075	0.010897916093285458	0.0032832397408530576
256.0	0.20504691116936463	0.4187280809535524	0.0070566493098826654	0.26715362406751114	0.026448036412843327	0.007723100583980398	0.0678435975028653
257.0	0.38113756039848457	0.006054853946198647	0.2736975896257569	0.09938232162362914	0.07077032291156421	0.16875574004552826	0.00020161144883820982
258.0	0.6032241032638597	0.06990029143878876	0.020716865416380206	0.11929518988817896	0.08316685225475191	0.062173448683176306	0.04152324905486429
261.0	0.3198290921139797	0.13108276540680927	0.19380792186302825	0.33089751079725627	0.012497887919188695	0.010806326723328845	0.0010784951764091335
267.0	0.13687544980253985	0.5336028364408296	0.03036413384134901	0.23251981772352354	0.04730823434626632	0.005450408911295869	0.013879118934195868
268.0	0.026249142988807345	0.5927587750394261	0.005591144717645179	0.19636904557151316	0.1616665603663568	0.004829295925526483	0.012536035390725052
269.0	0.07354993906267017	0.41877353626443153	0.0026307569294190853	0.1088652596073771	0.036619818181096005	0.007674116515987148	0.35188657343901897
270.0	0.006058470519958028	0.4975673312526047	0.0006311636791219266	0.07427807085863924	0.06850049757659651	0.008007752919289964	0.3449567131937897
271.0	0.019173065250662612	0.4367088597749629	0.0013237931488514743	0.11885620282158262	0.2193531544543162	0.023148494141166136	0.18143643040845822
272.0	0.5502969833165176	0.1555343997793621	0.05448492088819707	0.1704914759101506	0.029052382439295286	0.01728973204721075	0.022850105619266616
276.0	0.18746812778173966	0.25022129291107054	0.0931981048106103	0.4183819940832569	0.029808579493367092	0.01720878169239465	0.0037131192275608226
277.0	0.11666856306386146	0.37108750091336223	0.01744636778571607	0.32595337792912077	0.10832822006016782	0.03303265794689598	0.027483312300875713
278.0	0.024489316626800463	0.3206775425376497	0.00039321895739980833	0.026435002346759266	0.09435554861973486	0.0057149360461783115	0.5279344348654775
279.0	0.4572498691653462	0.07848558237117069	0.19260455367901205	0.12225617115380025	0.09401257973686537	0.05107592598365729	0.0043153179101483
280.0	0.13003017822994	0.3581734764143734	0.003321321267833353	0.1532945868480035	0.07917401630215513	0.03359342942498385	0.24241299151271065
283.0	0.2857408940561298	0.15223493453601097	0.1334229787834894	0.235050409404939	0.1689221636361236	0.022811188269364065	0.001817431313943161
289.0	0.02308539077232338	0.6852553640912482	0.006203145789994723	0.1854788105971548	0.0364191767400996	0.0018926303726043863	0.061665481636574884
290.0	0.06358197241189545	0.40901759446079267	0.015189951516410135	0.0701819875421976	0.25313776673627236	0.05436405905157927	0.1345266682808525
291.0	0.027396248069982514	0.6067983423455665	0.002638740376434613	0.2279440686886968	0.10311537539678213	0.0026625702164510844	0.029444654906086217
293.0	0.011281197359447302	0.48485186268471536	0.00037199187072285776	0.09521812575429076	0.11910684245966785	0.00394297786270064	0.28522700200845535
294.0	0.0048420260379833675	0.16918940199603547	9.942378531306473e-05	0.015946205513971752	0.21600130873265036	0.011152488568713046	0.582769145365333
295.0	0.007546342983553528	0.4998996950396908	0.0003975883986530134	0.10877360581143487	0.09812408077730486	0.002309892612387492	0.2829487943769754
296.0	0.32013023671178636	0.1673368836487741	0.005433520385992148	0.20382911536174422	0.02845884990691581	0.01238847260856058	0.26242292137622686
298.0	0.7026381497019332	0.011135644076333544	0.04840856365931453	0.06236756808915959	0.03267086523580769	0.11881912921701036	0.023960080020441244
300.0	0.19076815411577983	0.3405851012290195	0.044701951606314655	0.33834831780364744	0.042294694813791556	0.024580715637249933	0.018721064794197058
309.0	0.003849651577267679	0.43894231951564205	0.0001351356575679226	0.04543690171194996	0.1820141963960883	0.0016794620720279774	0.3279423330694561
310.0	0.21910284540041858	0.15071072769787977	0.011618939741629485	0.08852840885427571	0.0802044572473888	0.06229597869798153	0.3875386423604261
311.0	0.46879974116486683	0.03302784182053997	0.017433789537862898	0.02548747910528723	0.12245016794183627	0.15591683110413596	0.1768841493254709
313.0	0.3571072537822226	0.15208766675201338	0.05984777764436885	0.2497562472112451	0.052782958734893755	0.10214346694233331	0.02627462893292306
314.0	0.046596274268747705	0.45762762635903786	0.03687459955671868	0.42794897736578974	0.02614499418921539	0.0035012689924892176	0.0013062592680016497
317.0	0.43104621873491156	0.041791461409865546	0.034785129074020496	0.06983257261366944	0.1890427907582359	0.18017427422883422	0.05332755318046284
318.0	0.2970396980266083	0.253587539710884	0.018247216484270093	0.09121722168287723	0.2791781161517789	0.02978441455174013	0.030945793391841198
319.0	0.24181413278431177	0.18040058302817058	0.18578578295073625	0.22651989930065156	0.09079163238238455	0.06402277952778802	0.01066519002595725
320.0	0.2905403012465584	0.13531351298917904	0.07596460556350088	0.4009944336192612	0.03669181081591728	0.046796715051695276	0.013698620713888228
321.0	0.021499960907653833	0.5792156034310714	0.0015030893456752317	0.08243746370158159	0.17980378126762694	0.004357632350881254	0.13118246899550962
322.0	0.016339470416916187	0.6353710369759297	0.006578569957814294	0.14990769923609132	0.14736492438491489	0.008086003825361485	0.036352295202972035
326.0	0.4757211621237913	0.08512695715191518	0.10990874310806244	0.23650300891464707	0.03732634805737977	0.050757196256338455	0.0046565843878658125
328.0	0.6154990072577667	0.060874442001397765	0.10794476579400285	0.1605380493170845	0.0187069600571442	0.03279520112681607	0.003641574445787901
337.0	0.13052336747219243	0.5152940533450358	0.04546688486309037	0.25407506665753443	0.0411138826294759	0.00510076569706852	0.00842597933560268
338.0	0.23223404724139227	0.3942823126242326	0.019621360741588333	0.2189110324855337	0.00839930119997537	0.004585941934178498	0.12196600377309945
339.0	0.42567571798519505	0.10111796562140085	0.21157254106781095	0.1978348959468387	0.05034228929688646	0.01276061453373679	0.0006959755481311127
343.0	0.20437845345872133	0.35029469370496435	0.0670307084846635	0.2900263143029744	0.07725229082505915	0.009314237417848956	0.0017033018057684205
345.0	0.47479164021047726	0.012452388651675108	0.1799820436502866	0.14172460470501033	0.08108575375572749	0.10979407154307322	0.00016949748375002868
346.0	0.12364445304291205	0.3604498143831379	0.05431396669457952	0.38240040247858237	0.0688811131790709	0.008376815347617285	0.0019334348741000154
347.0	0.11953383145836585	0.42107216508545786	0.024088389082959894	0.36291759826777664	0.056706479627088247	0.007713431208328916	0.007968105270022521
348.0	0.07257178706007024	0.5773951489452924	0.010885725893461649	0.28087835009907997	0.01842675961091666	0.0031144854243673153	0.03672774296681166
349.0	0.4878393853962611	0.17448238902191812	0.049089040189239624	0.27532677468908245	0.009104983435346792	0.0019499563509038286	0.002207470917248019
351.0	0.08775107573307438	0.4885936290798616	0.004219411919507329	0.3506829779137608	0.018473792211740298	0.002714940136399283	0.047564173005656414
353.0	0.30369522411761496	0.34012996264498535	0.03323505736510378	0.21438379081838665	0.08438779675127388	0.015164647559340182	0.00900352074329511
354.0	0.08308923961383223	0.26063176440390795	0.152196509859625	0.4387052791750865	0.054329321298544	0.010827746868426096	0.00022013878057811922
355.0	0.381720156828077	0.12491081785995838	0.27362625469693863	0.1978162261309662	0.0097748394949945	0.011185360306481252	0.0009663446825841726
356.0	0.36383660215621066	0.28465777990193647	0.010724981662900004	0.2433727910845237	0.037630365306598114	0.00836338414682534	0.0514140957410056
358.0	0.409345239683621	0.3052100119263247	0.06482420205284933	0.19231924888227192	0.009022384614706426	0.008480188157014736	0.01079872468321185
359.0	0.09709957414500088	0.5259864749833221	0.0168643322935695	0.21162881178870332	0.12041249193753084	0.01322043381255785	0.014787881039315637
360.0	0.0659741918669952	0.5811122095687585	0.004603917090121619	0.21858233657386772	0.03659127237618714	0.0047068370773474585	0.0884292354467225
361.0	0.06656646575937071	0.6064636465577581	0.0027378318748977376	0.17983654933078727	0.07538134969736524	0.002750439233383744	0.0662637175464371
362.0	0.05642961320030459	0.5624457753885218	0.007995438470317917	0.1963116059827215	0.10365131389228346	0.013012294772205238	0.06015395829364548
364.0	0.2539628242987818	0.3806526575715522	0.021752641066589962	0.3127373774950238	0.00893199672754	0.0032081859434202387	0.018754316897091946
365.0	0.08944315933146682	0.46649433813304303	0.006992134819574069	0.32095905603299163	0.04157818558122171	0.01565186416002043	0.05888126194168253
367.0	0.41668839371538013	0.1642690940560733	0.0875517236713647	0.2398723434054039	0.04722026324723278	0.037631787605990216	0.0067663942985551105
372.0	0.17569504162854843	0.32644894278314085	0.06263612766611389	0.24189440137752957	0.10855753590706126	0.051296984634358056	0.03347096600324804
374.0	0.43948538745547855	0.1570752935065373	0.026823266940895117	0.12463364750574747	0.030534642257491747	0.05331588585090967	0.16813187648294017
375.0	0.028246327125230793	0.4021263639485536	0.002457767043405472	0.024561491797498072	0.1983846644255549	0.009691303365742253	0.3345320822940148
377.0	0.04324241106577192	0.42320016814584593	0.0963557342039556	0.412377171356729	0.02266930224025113	0.0018580058134681952	0.00029720717397809204
378.0	0.32908231817416445	0.04522329134689938	0.16933577441118572	0.385351459698907	0.041745725756734	0.029042781240114158	0.0002186493719953121
381.0	0.3416350520211917	0.1664396721778848	0.2825657396046346	0.19784701075032604	0.006970447023530057	0.0038900984968274588	0.0006519799256054164
386.0	0.21174134126153074	0.22372749186033636	0.0014490738196847358	0.05296446863756089	0.005381417834352994	0.0031434991103530706	0.5015927074761812
387.0	0.3439932799210403	0.16922087848082432	0.004133534525535412	0.09148891445011577	0.010540789260298748	0.007653206933343805	0.37296939642884147
389.0	0.03604810619100722	0.44984789247954726	0.0005135358455285864	0.10962198902413516	0.11402099468330146	0.007325161034217156	0.28262232074226307
390.0	0.1209166938388553	0.4990741585777049	0.003700234581377559	0.18435324294569827	0.0985458396377707	0.006673561884331069	0.08673626853426221
391.0	0.3639659621838025	0.15997955817640214	0.09478808118962333	0.16682811588418436	0.14563430537109065	0.061141360983384185	0.007662616211512984
392.0	0.20839372777736417	0.11328355476025487	0.0060259720071113064	0.05529912203961617	0.040147667985930606	0.06439623304454711	0.5124537223851756
396.0	0.11617186473628383	0.29413214475516913	0.014616223730961246	0.2503421321021133	0.1591631781614524	0.06578085000414097	0.09979360650987916
398.0	0.3814487753701238	0.23378631121845034	0.036751522570109205	0.32469666385644486	0.015621592842052206	0.0028587196929321258	0.00483641444988775
399.0	0.24763253928323548	0.3044184409115386	0.014293987661049954	0.31339025665839526	0.0735900799309905	0.021063019477796777	0.02561167607699355
400.0	0.06941631408028197	0.06811869197874411	0.3148002892313816	0.3445368270540131	0.1674342940645857	0.03567777011318876	1.5813477804872127e-05
401.0	0.055951394092195884	0.585496514173738	0.004525193682204979	0.1815413010554049	0.13552223940969638	0.005253970235156581	0.03170938735160329
403.0	0.16940148440975092	0.22654415321098387	0.15783841902251647	0.32341681659279936	0.10031058712066895	0.021723129589531324	0.000765410053749017
404.0	0.03957066835809878	0.6060982963462893	0.007272342175562006	0.1269370419481478	0.20855554408076077	0.003616730017619536	0.007949377073521568
405.0	0.11065448030621841	0.2418875578541264	0.08230549693198766	0.4512868695454351	0.09159781067482546	0.019326105993505708	0.0029416786939011927
406.0	0.09695754547254369	0.4881278088352095	0.022190755985160595	0.21062714486773418	0.1620930909990445	0.013130325176022507	0.006873328664284933
410.0	0.06203936583430826	0.4781310280492789	0.006615790618656833	0.16285785716913326	0.20232055343528454	0.011365758902429364	0.07666964599090856
416.0	0.07826732071515277	0.47488909485235764	0.006921563928910431	0.16667877873796286	0.16145347638235924	0.018651093335529237	0.09313867204772786
417.0	0.035212685739904805	0.6132606907577849	0.0029884444635406744	0.20391644744747525	0.10655326970096472	0.006530817741366705	0.03153764414896292
420.0	0.01526203198945639	0.4306500753912575	0.026327856836744063	0.31852209715409163	0.1830965956335136	0.020991018150899238	0.00515032484403759
421.0	0.22390331116931153	0.04459470340797736	0.19206583720955037	0.11436878433399071	0.3132784058553497	0.1105961023962067	0.0011928556276138767
423.0	0.37693121112472217	0.23257882596043455	0.018370354273274183	0.13153978631039104	0.04435974149042643	0.030511229080286733	0.16570885176046482
426.0	0.3458057841270601	0.12489423500164289	0.031912488935775536	0.20481168190537571	0.23132769682487975	0.05520092817776806	0.006047185027497906
427.0	0.04198527722398613	0.2011497682845429	0.0001884127037080145	0.015741972631717765	0.07514380485139298	0.006330119149095139	0.6594606451555571
428.0	0.038714387750000384	0.5857995018704091	0.013089191633338881	0.20783458198764673	0.12219423199836651	0.012525317392200882	0.019842787368037455
429.0	0.10737784351173307	0.30819643791377327	0.027379994757476524	0.32115864436823954	0.12413092568016033	0.04922387641586593	0.06253227735275144
434.0	0.17538378307279914	0.1413921248293147	0.06982986002143618	0.2110931511832285	0.30236197425169015	0.0955609231874519	0.0043781834540795
436.0	0.4908057653746772	0.08655833931571033	0.009709072913573969	0.10269787454048955	0.06048775206001567	0.044885075565044	0.20485612023048913
441.0	0.036248414496614506	0.10179678071669622	0.0007950697101644151	0.010834455222702086	0.1468562758099585	0.03279487073218439	0.6706741333116798
443.0	0.06873189091820311	0.4767933162731033	0.008401381042649442	0.28737841606926035	0.03802569328788465	0.020160528049956356	0.10050877435894298
444.0	0.09502155300889087	0.3359128862905917	0.011051137207956635	0.2209969150930814	0.27264481800277934	0.02896266836930717	0.03541002202739298
445.0	0.15088226793653117	0.33878845858901707	0.05916294543343241	0.322118678253531	0.10912768572123195	0.015565033702117629	0.004354930364138717
446.0	0.07190935262262806	0.46368478597543483	0.019031512714049806	0.19307078981022882	0.14043484193630795	0.0520651891884177	0.059803527752932795
447.0	0.06217877174344203	0.40136509251105673	0.05469533182260514	0.24787741455503198	0.18065551459143436	0.04086876413477944	0.012359110641650264
448.0	0.17842157041898146	0.022748602083658396	0.013096071196251375	0.08404224891718408	0.21068823550515972	0.3952126656019702	0.09579060627679477
449.0	0.38799019078772606	0.023013587461685366	0.3868585827883081	0.14467746656844316	0.02422794719819464	0.033025716433951136	0.00020650876169157548
459.0	0.04321066093265781	0.3207204858154973	0.0005011324118655959	0.09963031017362703	0.06392776711767159	0.007944995291596167	0.4640646482570845
464.0	0.013988904520574262	0.420186366844937	0.009223331357081534	0.38993902416537074	0.1444061872744905	0.012514153299777009	0.009742032537768884
465.0	0.14568011098455086	0.45066282106848127	0.009133419942954243	0.2352522963284248	0.06992993234435065	0.010114671519769728	0.07922674781146853
466.0	0.1684569154074368	0.384498679780553	0.04953958920999395	0.3354369684316567	0.044357828539439315	0.011719816657590905	0.005990201973329273
467.0	0.2873166004461327	0.18921831589664975	0.2419097957490954	0.2750970874552951	0.004017314424130059	0.002143491312281956	0.000297394716414935
468.0	0.320170560526644	0.29824655068359085	0.015327076240355172	0.3468161903856491	0.01121826554169352	0.0015771903469317754	0.006644166275135577
472.0	0.21706203406560085	0.29438584438832094	0.13084612438005308	0.28988591551934795	0.05962622322239606	0.0075836060627333815	0.0006102523615477889
