label_id	epithelial	neuron	gut	secretory	excretory	dormant
180.0	0.6703045134727381	0.10150720937267503	0.036133509754608883	0.09390831209565066	0.05647985600695672	0.04166659929737049
182.0	0.19486410260544054	0.6703562953065442	0.03675977416114532	0.08723123660744488	0.0036482039214281014	0.007140387397997159
183.0	0.747334123377005	0.0957426796797634	0.0979728316209206	0.032711375154800645	0.022554310532938614	0.003684679634571868
185.0	0.6334653411958001	0.2350760739994356	0.05872666120638318	0.042915117870195835	0.01606389909685867	0.013752906631326464
186.0	0.5022894428679846	0.2682520277892548	0.02117920368683757	0.1211668189034536	0.025491683152671273	0.06162082359979828
187.0	0.4208007977805986	0.4173108771498876	0.06717680736565174	0.07148485405818918	0.017893580776704977	0.005333082868967929
189.0	0.2415109428544103	0.09630990469234622	0.25111752401568116	0.30879349517192134	0.10080041636124303	0.0014677169043979094
190.0	0.07449025588389666	0.17467149194295567	0.00027654654388927646	0.04224990922110919	0.007876563204522603	0.7004352332036267
194.0	0.7962367695767052	0.018845858576149673	0.039458163324191636	0.06161254689352453	0.06821051288313078	0.015636148746298123
196.0	0.41810876883249126	0.10898919380056789	0.15622093462660122	0.2246852944236002	0.08283896513645192	0.009156843180287302
200.0	0.25410313867472367	0.1114792706918902	0.00043888483651248765	0.027209256929585594	0.00453943581202567	0.6022300130552624
202.0	0.04859936984756612	0.4204069463696949	0.0018901764916764894	0.16670353283854636	0.013497091886933541	0.34890288256558266
204.0	0.7176978135466024	0.10559060359046635	0.019785848340815593	0.08853803707806697	0.014755420821028742	0.053632276623019955
205.0	0.3895064060711893	0.21366337695086657	0.10186701430172168	0.17556212988463601	0.09951806572353525	0.01988300706805116
207.0	0.38395175256766323	0.13789440507672934	0.18999372543142085	0.20788839061827788	0.0750462534376375	0.005225472868271265
208.0	0.3339435591177011	0.42419147669948615	0.08977935961324711	0.10944287042282919	0.020111729141872627	0.022531005004863974
214.0	0.2543380513573189	0.22109774962993123	0.005501109208590567	0.08227690139400509	0.010861664765525973	0.4259245236446282
216.0	0.25174428512386016	0.006668418534006348	0.0774878258456051	0.12957253212621436	0.5282334306749636	0.006293507695350514
218.0	0.4970847601589812	0.15196728752194397	0.02465340535641141	0.15149343213627148	0.03961060242175782	0.13519051240463398
221.0	0.004990450184039132	0.4787976006558692	0.0005095036993491964	0.1396193654888104	0.0070343921070242146	0.36904868786490796
222.0	0.6032976116162154	0.09246456245706006	0.015767081009564903	0.11517157333821348	0.051821127174910456	0.12147804440403556
223.0	0.40403219582540634	0.008953818695452188	0.03150875513071501	0.11618690250572648	0.41201946907213827	0.02729885877056179
225.0	0.15227105412885425	0.4897237106758972	0.23971193196551	0.10975341920371648	0.008260944254736936	0.00027893977128511474
226.0	0.4508280918030311	0.2539914029061552	0.018230318613214284	0.13473301101283933	0.019978566596196744	0.1222386090685634
227.0	0.5412928265762686	0.14943116633350956	0.07591145055636474	0.17108483997568538	0.05632855378783157	0.005951162770340154
229.0	0.3117164217761543	0.03858945736734284	0.15045540872028337	0.3344334028006215	0.16440734245536975	0.0003979668802281484
230.0	0.031255189663351696	0.42193252918964524	0.05660639944888157	0.4364135473588792	0.04894755471815792	0.004844779621084307
231.0	0.04916316913486501	0.7119748509995643	0.005953421655772323	0.18062975965093298	0.007737948199117981	0.04454085035974739
232.0	0.366458689426486	0.24667856179963787	0.17859746616128758	0.16076053837560764	0.04296489534174508	0.004539848895235999
233.0	0.1233880619428608	0.18605475188666643	0.30399582054001906	0.2670299452573652	0.11848114322703095	0.0010502771460574553
234.0	0.47053129525185183	0.1061836447241037	0.0429508850846607	0.2774463266501233	0.08600615873309478	0.016881689556165754
235.0	0.5178440774697604	0.06819864806174096	0.14818144234184763	0.19064027895836802	0.07127435457936981	0.0038611985889131393
238.0	0.5941146497628851	0.05235966956284457	0.22574302672841032	0.10130284250404167	0.025418345861867482	0.0010614655799509511
240.0	0.6188791653407409	0.14256694704392384	0.09155955810837563	0.09320171673321559	0.043229111756715434	0.010563501017028458
242.0	0.45131607895471537	0.1611596465004535	0.2681881384439381	0.09674086950514502	0.02161790468426703	0.0009773619114811585
243.0	0.0851144256652549	0.7174942684588989	0.015836079346758354	0.12623209113191095	0.004901326282166337	0.05042180911501059
246.0	0.5264199489848561	0.006716619653258101	0.26570933577201683	0.10047205776136751	0.10047928855940834	0.000202749269093123
248.0	0.5032218090796691	0.22450911304966176	0.08560601261978788	0.12064008012783392	0.04338049615015735	0.022642488972890073
249.0	0.6100181077206988	0.09350751646336442	0.10474587725688919	0.09375815429301147	0.08381334942142331	0.014156994844613033
251.0	0.6369869944660973	0.09016513111782434	0.08699705164499563	0.14643543694287592	0.034231136187177116	0.005184249641029716
253.0	0.6457612694310805	0.10811555988457758	0.10611207976392495	0.07974219755448346	0.043241151413348805	0.017027741952584708
255.0	0.44473285508002586	0.3604292316009254	0.09455471866303129	0.08745622891524063	0.00924856451689473	0.0035784012238820567
256.0	0.2840283629600039	0.5562674879600585	0.013994909726154383	0.06686784042724427	0.0066168898769329194	0.0722245090496061
257.0	0.41629079628809046	0.006773475705308868	0.2731226884081139	0.12243684516335458	0.18115903462827268	0.00021715980685963116
258.0	0.6881589252476409	0.07869283397403803	0.026885705878726227	0.11385684297846543	0.052435176029025865	0.03997051589210343
261.0	0.41687077905927944	0.2173535331116723	0.28065707143073715	0.07171656228183425	0.012054652382889736	0.0013474017335871906
267.0	0.2140319448027257	0.6174304234190915	0.044414988014071684	0.10676062352941112	0.005072981016161706	0.012289039218538295
268.0	0.06299183661191812	0.6929936844199711	0.013726258212367488	0.21232975913887664	0.006632093463178945	0.011326368153687547
269.0	0.0895204687281432	0.501322498260834	0.003948162024809991	0.07531573489462702	0.00574201860796388	0.324151117483622
270.0	0.008895528130881908	0.5232422947461862	0.0013422675326898858	0.1154104041258978	0.009188320982856601	0.3419211844814877
271.0	0.0320244369152939	0.48280897816336865	0.002776657954933655	0.28577088206752793	0.026351441350378015	0.17026760354849782
272.0	0.654445656662306	0.1804431236992002	0.05390754014175001	0.07818352520041873	0.011430387653078378	0.02158976664324666
276.0	0.26096427559254287	0.4228107505127114	0.15015588861891288	0.1425589173086221	0.018913379984024613	0.004596787983186265
277.0	0.17849316218412623	0.44515013307526186	0.03591384814587362	0.26236305830815776	0.0450193451682451	0.03306045311833563
278.0	0.06308522968505097	0.34287248887842975	0.0006232207361464041	0.11122864385777385	0.004513237189248564	0.4776771796533506
279.0	0.5437647113132139	0.07820045690847355	0.16424224869086992	0.1633400059305116	0.04660474900871357	0.003847828148217501
280.0	0.21041056763056332	0.3808729413724161	0.0054111983198210055	0.13909875508011332	0.024865814070547984	0.23934072352653832
283.0	0.39998133038409694	0.17197617843955365	0.16291756319798303	0.23793745220777546	0.02567359230564808	0.0015138834649427568
289.0	0.038476637478077676	0.7812669017933508	0.01088193859683729	0.11024292169853374	0.001776889312036981	0.057354711121163714
290.0	0.10256704935479154	0.4196579456570282	0.013092610933880273	0.327182958856653	0.03504168548021077	0.10245774971743608
291.0	0.04865984992170412	0.7541593326904503	0.009721650172984864	0.1517268163229464	0.005407942197980078	0.030324408693934286
293.0	0.018976942132828613	0.560100953142826	0.0009871546231715218	0.15459464268071968	0.004893110136951657	0.2604471972835024
294.0	0.00821691634946025	0.24577673928348934	0.00019114006225781182	0.20257707879465167	0.012555604846605997	0.5306825206635348
295.0	0.014154427857920121	0.5582805323953083	0.0011294014096665294	0.1557246752454312	0.003357927459525804	0.2673530356321481
296.0	0.369281981174124	0.25476620004760325	0.008822520259066133	0.08504034100713788	0.010265777660979067	0.2718231798510897
298.0	0.7570445315755056	0.013021080395241896	0.04471948322743095	0.062378804530807755	0.09562257874471254	0.027213521526301233
300.0	0.22817990016703674	0.49950406108496204	0.08160614268212424	0.13806775657681658	0.030391600932998707	0.02225053855606175
309.0	0.009561976221366291	0.49071392517034756	0.0004015520870627685	0.20036377226951851	0.002699224700091586	0.29625954955161327
310.0	0.26052898481854553	0.19087786437997684	0.009439404104662857	0.1702233730775681	0.03284618659842519	0.3360841870208215
311.0	0.5868087418929574	0.038103671247334985	0.009167387738005876	0.1588956253121497	0.06373524513409871	0.14328932867545335
313.0	0.39769336190113885	0.17787779005765694	0.09364520492365604	0.15992643148529845	0.13420304165489613	0.03665416997735367
314.0	0.08318112017895293	0.7011854135898057	0.09659447840271253	0.11220600312853617	0.005265745326501189	0.001567239373491421
317.0	0.47936738683846464	0.03990532951771111	0.03756547548466868	0.20930526610877107	0.1818484045343228	0.05200813751606166
318.0	0.41295813297467376	0.32318905639724615	0.022017326812606798	0.19586976908867973	0.023301130176497372	0.022664584550296085
319.0	0.2549206328353001	0.2928190193592435	0.14384506453001777	0.2573234807809092	0.04188878265219728	0.00920301984233212
320.0	0.2929203891876068	0.3209160677625013	0.1263352114308939	0.18811516448830273	0.052965334935004604	0.01874783219569047
321.0	0.05571615120910713	0.6260373566165239	0.002899549147696763	0.20185384909223866	0.004499779260353624	0.10899331467407986
322.0	0.019812440295887846	0.751197332988354	0.012222170055824367	0.17820656958449552	0.009524635224373766	0.02903685185106434
326.0	0.5210572545129846	0.12166715300755332	0.17869578522372773	0.10281651269893348	0.06962305196784546	0.006140242588955372
328.0	0.6896857721930882	0.07871742507207281	0.14249318997348004	0.05140150419573934	0.03330361318733683	0.004398495378282829
337.0	0.13777056214620412	0.6887904921528384	0.07171054089012488	0.08856032942107014	0.005656066865205698	0.007512008524556761
338.0	0.33812948784015123	0.462632040872371	0.01908913071487456	0.0577566210612552	0.002327403466091201	0.1200653160452569
339.0	0.5441672810713387	0.12334246624897875	0.21883045687465577	0.10163312444203544	0.011434496555487441	0.0005921748075037157
343.0	0.3306957570467274	0.42575047492642043	0.09630880072119744	0.1371524905353735	0.00865470228769931	0.0014377744825819023
345.0	0.5527528160483187	0.012730330183448067	0.19761262311028854	0.12830914970679602	0.10841490342587962	0.00018017752526902145
346.0	0.18817737277157598	0.5349266277410332	0.09872847801704117	0.16685860070992362	0.009451920800638294	0.001856999959787889
347.0	0.16591578170185217	0.6261343669777698	0.055638022816410115	0.1332872762272868	0.010546162766051113	0.008478389510629855
348.0	0.10429026550216691	0.7628226484565033	0.023236343463759458	0.066318735723845	0.003233555118244361	0.040098451735480975
349.0	0.6063456942744497	0.2617485258088902	0.09693589335298705	0.030237911949300453	0.0022342551506512077	0.0024977194637212743
351.0	0.135695341447096	0.7163773476330182	0.014558158781943538	0.06872924330184331	0.003839270466271104	0.0608006383698277
353.0	0.4866931505651224	0.3208631450099398	0.04173588186236115	0.13239037119010788	0.011099344347433955	0.007218107025034917
354.0	0.12640305717931155	0.4406259037743964	0.24819389775356065	0.17100941319782548	0.013539693149582824	0.0002280349453232289
355.0	0.4898268752418607	0.17187209232596862	0.28836739856403454	0.03975147560517017	0.009140738669809982	0.0010414195931561874
356.0	0.4448828396746427	0.3890098838854255	0.021654120108078552	0.08215771143336759	0.008978416008183507	0.05331702889030216
358.0	0.5379720713063002	0.34681409133053237	0.06221598192531746	0.037873122152545846	0.00437909714518716	0.010745636140116775
359.0	0.15124224249793244	0.6233028728776154	0.03172344643059633	0.16514944110839405	0.015378045304481006	0.013203951780980576
360.0	0.10422997272477541	0.6979197072129176	0.008780079464480367	0.09862496133682001	0.004203261890458679	0.08624201737054789
361.0	0.1403153974135167	0.681544435549503	0.0061229791202546706	0.11167769196576814	0.0027176559840744446	0.05762183996688315
362.0	0.09775263564089769	0.6357478104566425	0.011323968851106692	0.1953524418706284	0.010346034399869296	0.049477108780855254
364.0	0.31870953905877636	0.5756469786717328	0.04169518649562682	0.04021868940361223	0.0027802918454250887	0.020949314524826658
365.0	0.12550211916547138	0.6463476762283232	0.018906445467019268	0.11505809163756377	0.02020751889251292	0.07397814860910938
367.0	0.5036054704826632	0.20268303232929363	0.133330509425765	0.10834044158693759	0.04407824534927007	0.00796230082607048
372.0	0.21857733131877494	0.41213673480600965	0.05261561854405101	0.2589327499280165	0.030436450691722874	0.027301114711425017
374.0	0.5101427700118457	0.18378333630501334	0.020592958125996572	0.09915405585073926	0.024302672418638448	0.1620242072877667
375.0	0.0801841376705512	0.44009224355973947	0.002518224437730726	0.20635198261229457	0.006667692460193218	0.26418571925949086
377.0	0.07794047193844955	0.6263069500225054	0.19799510658625344	0.09481238593171608	0.0026294187960059553	0.00031566672506949987
378.0	0.4388665712077442	0.0675642634605498	0.33519235898049676	0.1077359553624471	0.0503618870340283	0.00027896395473395
381.0	0.4138614966302422	0.2796823763603147	0.26709615094027445	0.03613549912841454	0.0025888003197777946	0.0006356766209763934
386.0	0.21714563029885472	0.2808847424534267	0.001641281849274025	0.017991911158208508	0.0015229210084439732	0.480813513231792
387.0	0.3286987395116936	0.23210751452686407	0.006513996911933052	0.025801694776485487	0.006252013087861714	0.40062604118516193
389.0	0.07007349021875883	0.5168877210140924	0.0013554506545994784	0.1341938751207483	0.008274180904026804	0.26921528208777423
390.0	0.17529958902044113	0.599387673577103	0.010025832383560439	0.1184220418389438	0.009856932045915801	0.08700793113403574
391.0	0.4608255533793932	0.1608448534202596	0.10311869534511874	0.21117448184332993	0.0570203445146227	0.0070160714972757636
392.0	0.2667483120089416	0.12803142740352505	0.004646789834026238	0.09785536124044716	0.027552765462971678	0.4751653440500883
396.0	0.1658338088811642	0.36202389260360596	0.022998531252256402	0.2878132197248914	0.06489373499005117	0.09643681254803081
398.0	0.4798948042186413	0.37742529316464396	0.07687782777471504	0.05667292487943972	0.0035699800071290447	0.00555916995543094
399.0	0.33010889417387373	0.4137726775668318	0.0433138120988273	0.14059779747560414	0.03904847759149689	0.03315834109336612
400.0	0.09645955928492245	0.07596529060291571	0.5416561691382191	0.20487492300528298	0.08102840297492302	1.5654993736772147e-05
401.0	0.12005049035023375	0.6670920872360551	0.013394295913117997	0.15837851559916066	0.008499581696329878	0.03258502920510254
403.0	0.25369626840840703	0.2822698727640982	0.2248857638365389	0.21166810005527284	0.026730300583708143	0.0007496943519750357
404.0	0.08585160140848158	0.7157438301878699	0.01650918314613686	0.17081630508483125	0.004843813209490696	0.006235266963189618
405.0	0.1592027002555465	0.37193355041668735	0.16338980233884054	0.27070966034326355	0.0314572933376427	0.003306993308019444
406.0	0.16273799193016977	0.5983992690718131	0.04329290434852192	0.17463901055789394	0.01510116801201939	0.0058296560795820076
410.0	0.10290744866724966	0.5489637218385217	0.011704164242337462	0.2587444775344805	0.013423211559771804	0.06425697615763894
416.0	0.08630931235491522	0.6081042791881305	0.011388787494967878	0.19940645648942168	0.019010515174077463	0.07578064929848718
417.0	0.06902827113710622	0.7222097870237567	0.008793643114279054	0.15705790188110527	0.009667062078882484	0.033243334764870285
420.0	0.019499195080616146	0.5503543017754553	0.04253304528693617	0.35724790992378574	0.026031417194181616	0.004334130739025041
421.0	0.331466911683533	0.04264644039497533	0.1555239841541802	0.369947568951704	0.09946072416836847	0.0009543706472390554
423.0	0.4549373772407868	0.28435661434503273	0.014076655523892452	0.10403474960711356	0.011790068955182382	0.13080453432799216
426.0	0.541317172043698	0.13394237591391414	0.0535620590025997	0.2029173688997642	0.06251746955061854	0.005743554589405447
427.0	0.09445099588576926	0.23774895911229005	0.0002635957895163041	0.07772415943902501	0.004078087750362081	0.5857342020230372
428.0	0.04691900809748718	0.7021158011269651	0.020497801999185366	0.20133648527337775	0.01275336212181582	0.016377541381168825
429.0	0.12218433295697695	0.38624226630595787	0.040835254460033596	0.33192494424718066	0.054476856194434244	0.06433634583541663
434.0	0.2858886557581727	0.15194191446414068	0.07695093720105965	0.4031875633774189	0.07838585427155306	0.0036450749276548686
436.0	0.513496721856248	0.10049786186946498	0.01565519369923136	0.08810047821695356	0.04991963799035781	0.23233010636774437
441.0	0.07398637032633429	0.1484457799352265	0.0007074037650586335	0.16073312425552552	0.017109315171409623	0.5990180065464454
443.0	0.08397625727289515	0.6300908301771776	0.015841381779048362	0.13564162357195955	0.020269294802742147	0.11418061239617729
444.0	0.1298923097148268	0.45078394183708836	0.0215903646546817	0.32815511080374393	0.03747722253829969	0.03210105045135953
445.0	0.1469477471016225	0.5017815468117983	0.14121180428345165	0.1716875133395447	0.033656612315969676	0.0047147761476131035
446.0	0.09332056107893354	0.5306270721308125	0.02474591953397675	0.25285429001538196	0.04451716906063659	0.05393498818025871
447.0	0.10033766902371001	0.45230607532523176	0.06600804177143302	0.3334975363039279	0.0373740643165456	0.010476613259151658
448.0	0.15903842269979043	0.022830510299903475	0.015765392092484024	0.296772907467278	0.4017215127378567	0.10387125470268727
449.0	0.460874671032382	0.033777593766309316	0.3778506843077322	0.09604349400575082	0.03121564066064339	0.0002379162271821573
459.0	0.07116393389007296	0.37199512764047055	0.0009928671386916239	0.11853905040065055	0.006892676834847922	0.4304163440952663
464.0	0.01189040657225545	0.6568965574774046	0.028108794424743875	0.2666334128386882	0.026907806882003494	0.009563021804904374
465.0	0.23523518022791848	0.5167733880227756	0.014398238641929434	0.1525531822883103	0.00874670611680531	0.07229330470226093
466.0	0.2758108213996599	0.5025464196166881	0.06875846933232306	0.137791505564064	0.009407231434256754	0.00568555265300814
467.0	0.3519215849950825	0.3157964466774999	0.304415414422026	0.025576606730931137	0.001962318576761755	0.00032762859769869745
468.0	0.46112179807985015	0.44396377883729493	0.043722426580590994	0.04107153773289121	0.0020359786588173994	0.00808448011055541
472.0	0.31093559941366167	0.3748887730906013	0.2089832105643647	0.09495337777776623	0.009684095290077665	0.0005549438635285405
475.0	0.07177584706900299	0.6867087684299434	0.007098435444608952	0.10872446788451251	0.005991527351524237	0.11970095382040799
480.0	0.18884450493993823	0.6775381233420483	0.025178234642322796	0.09276477184977878	0.003281026672913567	0.012393338552998255
482.0	0.09770011157996562	0.7669081407497974	0.035077815442714065	0.07752901355695294	0.002157400654634159	0.020627518015935934
485.0	0.4718354570993519	0.4526469722432732	0.02655421441897512	0.03881095778147676	0.0016703719546412401	0.008482026502281711
486.0	0.5158790185667648	0.29216425095617116	0.0951786333496506	0.0826956491974847	0.012298469049092101	0.0017839788808367112
489.0	0.21944000456016247	0.6035221192338117	0.05729893981665555	0.11057643312788447	0.005882022991927457	0.0032804802695582244
490.0	0.6976182306299663	0.043990799734771324	0.19037609623593327	0.04919829729224255	0.017355570065397462	0.00146100604168912
491.0	0.602896231574254	0.23321588561685241	0.08895655749788899	0.056592319546570416	0.008424174697247624	0.009914831067186623
492.0	0.6558623247311665	0.03467632092539261	0.16013212054194154	0.07513251452097741	0.07163801976008267	0.002558699520439215
495.0	0.04081386709940409	0.7115994467905675	0.004399538798242506	0.14822543785430248	0.004861347642630845	0.09010036181485241
497.0	0.02167787408529294	0.5698742217340935	0.001739103410342003	0.08249562764909847	0.0026939761352172153	0.3215191969859559
500.0	0.5871580645074621	0.15977984029135922	0.052362703639633905	0.10472888237806686	0.051739846459121226	0.04423066272435673
502.0	0.5625387147087691	0.2708917916515309	0.08166468842978838	0.07284872573271794	0.007952383243750657	0.0041036962334429425
507.0	0.15438246452334517	0.6042265781424667	0.09111101689273544	0.14589432618244738	0.003764325182199731	0.0006212890768055717
510.0	0.49986238401547156	0.12982632273666328	0.19680991675950663	0.13082053780292108	0.039919847707172995	0.0027609909782645983
513.0	0.07174339504298004	0.5771267577738428	0.00552207512667704	0.20856415568964917	0.01083948598709488	0.126204130379756
514.0	0.07293799428513964	0.7415059524468163	0.015077963886204769	0.1589187116302012	0.0032592980412797616	0.008300079710358387
515.0	0.11137348516134968	0.7269287035784183	0.02055470520955448	0.12191056227945175	0.006532212611322355	0.012700331159903487
517.0	0.039873283515305176	0.7147343993306406	0.01578871343019833	0.19470340292376304	0.010428878801944427	0.024471321998148384
518.0	0.38347911608503543	0.34537283598778945	0.031686860255680155	0.15363891058049622	0.03205911392776514	0.053763163163233464
521.0	0.08943501253401027	0.5721141413863762	0.06568461008532953	0.2379515481363328	0.030835408162618722	0.003979279695332471
523.0	0.6197116951773767	0.11982593386128397	0.042031388782107805	0.15617194856957006	0.03206480248530421	0.030194231124357474
526.0	0.6019988694854841	0.14308332095970597	0.007813037242899572	0.052662462720769965	0.0075851399009855686	0.18685716969015492
527.0	0.4170540636180889	0.26075707467461906	0.12174571779027941	0.17988609440134998	0.017338946898127004	0.0032181026175356403
530.0	0.16601428189690112	0.2714819579581522	0.0014554671331931581	0.04892808180999272	0.004681421992725619	0.5074387892090351
531.0	0.018201187867724924	0.6868752179124411	0.005068971719697205	0.22912924950661462	0.005977874329256565	0.05474749866426543
532.0	0.007422849712293111	0.66655681207144	0.00832803513531037	0.3051560675964953	0.006206979714112723	0.006329255770348595
534.0	0.03522375433996701	0.27696031610193833	5.232856417990667e-05	0.0748460539937196	0.0050865647917608765	0.6078309822084342
535.0	0.02188191080492607	0.7363492596226385	0.006772660083349598	0.20367100206703898	0.0045006050212256414	0.02682456240082115
536.0	0.11179572355660632	0.3526794515436612	0.0013544094378966063	0.05393952943477186	0.0026680430897953267	0.47756284293726864
537.0	0.07038158518620348	0.5851337405804007	0.005604880764869106	0.19358214497587564	0.01296375174939473	0.13233389674325638
538.0	0.09079795341908992	0.5912009648836188	0.004508575022999583	0.12328833037510309	0.011378702259108904	0.17882547404007956
